filename,competitors_new,competitors_ciks_new,competitors_old,competitors_ciks_old
CIK1005284_10K_20200220.txt,"Cambridge Display Technology, Ltd.|Cynora Gmbh|Eastman Kodak Company|Idemitsu Kosan Co., Ltd.|Kyulux Inc.|Merck KGaA|Sumitomo Chemical Company",1297968|-1|31235|-1|-1|310158|-1,"BASF SE|CDT|Cambridge Display Technology, Ltd.|Canon, Inc.|Cynora Gmbh|Doosan Solus|Dow Chemical|Duksan Neolux Co., Ltd.|Eastman Kodak Company|Fujifilm|Idemitsu Kosan|Idemitsu Kosan Co., Ltd.|Kodak|Kyulux Inc.|LG companies|Merck KGaA|Mitsubishi Chemical Corporation|Motorola|NSCC|Osram AG|PD-LD, Inc.|Samsung SDI Co. Ltd.|Semiconductor Energy Laboratories Co.|Sumitomo Chemical Company",1717557|20423|1297968|16988|-1|-1|-1|-1|31235|800365|-1|-1|-1|-1|-1|310158|-1|68505|863210|-1|-1|-1|-1|-1
CIK1005284_10K_20210218.txt,"Cambridge Display Technology, Ltd.|Cynora Gmbh|Eastman Kodak Company|Idemitsu Kosan Co., Ltd.|Kyulux Inc.|Merck KGaA|Sumitomo Chemical Company",1297968|-1|31235|-1|-1|310158|-1,"Advanced Materials Co.|BASF SE|BOE Technology Group Co., Ltd.|CDT|Cambridge Display Technology, Ltd.|Canon, Inc.|Cynora Gmbh|Doosan Solus|Dow Chemical|Duksan Neolux Co., Ltd.|Eastman Kodak Company|Idemitsu Kosan|Idemitsu Kosan Co., Ltd.|Kodak|Kyulux Inc.|LG Display Co., Ltd.|Merck KGaA|Mitsubishi Chemical Corporation|Osram AG|SFC Co. Ltd.|Samsung SDI Co. Ltd.|Semiconductor Energy Laboratories Co.|Solus|Sumitomo Chemical Company|Tianma Micro-electronics Co., Ltd.|Visionox Technology, Inc.|Wuhan China Star Optoelectronics Semiconductor Display Technology Co., Ltd.",806514|1717557|-1|20423|1297968|16988|-1|-1|-1|-1|31235|-1|-1|-1|-1|1290109|310158|-1|-1|1011836|-1|-1|-1|-1|-1|-1|-1
CIK1005284_10K_20220223.txt,"Cambridge Display Technology, Ltd.|Cynora Gmbh|Eastman Kodak Company|Idemitsu Kosan Co., Ltd.|Kyulux Inc.|Merck KGaA|Sumitomo|Sumitomo Chemical Company",1297968|-1|31235|-1|-1|310158|-1|-1,"Advanced Materials Co.|BASF SE|BOE Technology Group Co., Ltd.|Cambridge Display Technology, Ltd.|Cynora Gmbh|Doosan Solus|Dow Chemical|Duksan Neolux Co., Ltd.|Eastman Kodak Company|Idemitsu Kosan Co., Ltd.|Kyulux Inc.|LG Display Co., Ltd.|Merck KGaA|Osram AG|SFC Co. Ltd.|Samsung Display Co., Ltd.|Samsung SDI Co. Ltd.|Solus|Sumitomo Chemical Company|Tianma Micro-electronics Co., Ltd.|Visionox Technology, Inc.|Wuhan China Star Optoelectronics Semiconductor Display Technology Co., Ltd.",806514|1717557|-1|1297968|-1|-1|-1|-1|31235|-1|-1|1290109|310158|-1|1011836|-1|-1|-1|-1|-1|-1|-1
CIK1005284_10K_20230223.txt,"Cambridge Display Technology, Ltd.|Eastman Kodak Company|Idemitsu Kosan Co., Ltd.|Kyulux Inc.|Merck KGaA|Sumitomo Chemical Company",1297968|31235|-1|-1|310158|-1,"BOE Technology Group Co., Ltd.|Cambridge Display Technology, Ltd.|Dow Chemical|Duksan Neolux Co., Ltd.|Eastman Kodak Company|Idemitsu Kosan Co., Ltd.|Kyulux Inc.|LG Display Co., Ltd.|Merck KGaA|NSCC|Samsung Display Co., Ltd.|Samsung SDI Co. Ltd.|Solus Advanced Materials Co., Ltd.|Sumitomo Chemical Company|Tianma Micro-electronics Co., Ltd.|Visionox Technology, Inc.|Wuhan China Star Optoelectronics Semiconductor Display Technology Co., Ltd.",-1|1297968|-1|-1|31235|-1|-1|1290109|310158|863210|-1|-1|-1|-1|-1|-1|-1
CIK1005284_10K_20240222.txt,"Aglaia Tech|Cambridge Display Technology, Ltd.|Eastman Kodak Company|Idemitsu Kosan Co., Ltd.|Jilin OLED Photoelectric Materials Co., Ltd.|Kyulux Inc.|Merck KGaA|Nanjing Topto Semiconductor Materials Co., Ltd.|Sumitomo|Sumitomo Chemical Company|Summer Sprout Technology|UIV OLED",-1|1297968|31235|-1|-1|-1|310158|-1|-1|-1|-1|-1,"Aglaia Tech|BOE Technology Group Co., Ltd.|Beijing Sineva Technology Co., Ltd.|Cambridge Display Technology, Ltd.|Canon, Inc.|China Ray|Dow Chemical|Duksan Neolux Co., Ltd.|Eastman Kodak Company|Eternal Material Technology (EMT)|Idemitsu Kosan Co., Ltd.|Jilin OLED Photoelectric Materials Co., Ltd.|Kyulux Inc.|LG Display Co., Ltd.|Lumilan|Merck KGaA|Mitsubishi Chemical Corporation|NSCC|Nanjing Topto Semiconductor Materials Co., Ltd.|Samsung Display Co., Ltd.|Samsung SDI Co. Ltd.|Semiconductor Energy Laboratories Co.|Solus Advanced Materials Co., Ltd.|Sumitomo Chemical Company|Summer Sprout Technology|Tianma Micro-electronics Co., Ltd.|UIV OLED|Visionox Technology, Inc.|Wuhan China Star Optoelectronics Semiconductor Display Technology Co., Ltd.",-1|-1|-1|1297968|16988|-1|-1|-1|31235|-1|-1|-1|-1|1290109|-1|310158|-1|863210|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
CIK1005284_10K_20250220.txt,"Aglaia Tech|Cambridge Display Technology, Ltd.|Eastman Kodak Company|Idemitsu Kosan Co., Ltd.|Jilin OLED Photoelectric Materials Co., Ltd.|Kyulux Inc.|Merck KGaA|Nanjing Topto Semiconductor Materials Co., Ltd.|Sumitomo|Sumitomo Chemical Company|Summer Sprout Technology|UIV OLED",-1|1297968|31235|-1|-1|-1|310158|-1|-1|-1|-1|-1,"Aglaia Tech|BOE Technology Group Co., Ltd.|Beijing Sineva Technology Co., Ltd.|Cambridge Display Technology, Ltd.|China Ray|Dow Chemical|Duksan Neolux Co., Ltd.|Eastman Kodak Company|Eternal Material Technology (EMT)|Idemitsu Kosan Co., Ltd.|Jilin OLED Photoelectric Materials Co., Ltd.|Kyulux Inc.|LG Display Co., Ltd.|Lumilan|Merck KGaA|NSCC|Nanjing Topto Semiconductor Materials Co., Ltd.|Samsung Display Co., Ltd.|Samsung SDI Co. Ltd.|Solus Advanced Materials Co., Ltd.|Sumitomo Chemical Company|Summer Sprout Technology|Tianma Micro-electronics Co., Ltd.|UIV OLED|Visionox Technology, Inc.|Wuhan China Star Optoelectronics Semiconductor Display Technology Co., Ltd.",-1|-1|-1|1297968|-1|-1|-1|31235|-1|-1|-1|-1|1290109|-1|310158|863210|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
CIK1005356_10K_20090414.txt,EM Microelectronic|Guide-Trend Technology Company Ltd.|Philips Semiconductors,-1|-1|-1,"Allflex USA Inc.|Applied Digital Solutions, Inc.|Destron Fearing|EIDAP|Intermec|Microchips 4 Solutions|Pethealth Inc.|Psion|Symbol",-1|-1|881283|-1|1044590|-1|-1|81023|278352
CIK1007800_10K_20010323.txt,,,Analog Devices|Linear Technology|Maxim Integrated Products|Micrel Semiconductor|National Semiconductor|Semtech|Sipex,6281|791907|743316|-1|70530|88941|1007800
CIK1009680_20F_20030630.txt,,,"Advanced Micro Devices, Inc.|Atmel Corporation|Fujitsu Limited|Hynix Semiconductor Inc.|Intel Corporation|Koninklijke Philips Electronics N.V.|Megachips Corporation|NEC Corporation|National Semiconductor Corporation|Oki Semiconductor Co.|STMicroelectronics NV.|Samsung Electronics Co., Ltd.|SanDisk Corporation|Sharp Corporation|Texas Instruments Incorporated|Toshiba Corporation",2488|872448|39341|-1|50863|-1|-1|72127|70530|-1|932787|-1|1000180|800840|97476|98573
CIK1009680_20F_20040629.txt,,,"Advanced Micro Devices|Atmel Corporation|Fujitsu AMD Semiconductor Ltd.|Hynix Semiconductor Inc.|Intel Corporation|NEC|National Semiconductor Corporation|Oki Semiconductor Co.|Renesas Technology Corporation|STMicroelectronics NV|Samsung|Sharp Corporation|Silicon Storage Technology, Inc.|Texas Instruments Incorporated|Toshiba Corporation",2488|872448|-1|-1|50863|72127|70530|-1|-1|932787|-1|800840|855906|97476|98573
CIK1009680_20F_20050630.txt,,,"Atmel Corporation|Hynix Semiconductor Inc.|Intel Corporation|NEC|Oki|Oki Semiconductor Co.|Renesas Technology Corporation|STMicroelectronics NV|Sharp Corporation|Silicon Storage Technology, Inc.|Spansion LLC|Toshiba Corporation",872448|-1|50863|72127|-1|-1|-1|932787|800840|855906|1322705|98573
CIK1009680_20F_20060717.txt,,,"Advanced Micro Devices|Atmel Corporation|Hynix Semiconductor Inc.|Intel Corporation|NEC|National Semiconductor Corporation|Oki Semiconductor Co.|Renesas Technology Corporation|STMicroelectronics NV|Sharp Corporation|Silicon Storage Technology, Inc.|Spansion LLC|Texas Instruments Incorporated|Toshiba Corporation",2488|872448|-1|50863|72127|70530|-1|-1|932787|800840|855906|1322705|97476|98573
CIK1009680_20F_20070702.txt,,,"Advanced Micro Devices|Atmel Corporation|Hynix Semiconductor Inc.|Intel Corporation|NEC|National Semiconductor Corporation|Oki Semiconductor Co.|Renesas Technology Corporation|STMicroelectronics NV|Sharp Corporation|Silicon Storage Technology, Inc.|Spansion LLC|Texas Instruments Incorporated|Toshiba Corporation",2488|872448|-1|50863|72127|70530|-1|-1|932787|800840|855906|1322705|97476|98573
CIK1022282_20F_20011031.txt,Aeroflex Incorporated|Alpha Industries|International Rectifier Corp.|Knox Semiconductor|Microsemi Corporation|National Hybrid|Semtech Corp.,1487990|-1|316793|-1|310568|-1|88941,ASI Microsystems|Aeroflex Incorporated|Alpha Industries|Ampower|International Rectifier Corp.|Knox Semiconductor|MSI Electronics|Microsemi Corporation|National Hybrid|REL Labs|Semtech Corp.|Solid Power Corp.|Unitrode,-1|1487990|-1|354150|316793|-1|354807|310568|-1|-1|88941|-1|101911
CIK1022282_20F_20021127.txt,"ATC Frost Magnetics, Inc.|Aeroflex Incorporated|Alpha Industries|Bel Fuse, Inc.|Halo Electronics|International Rectifier Corp.|Knox Semiconductor|Microsemi Corporation|Midcom Inc.|National Hybrid|Pulse Engineering|Semtech Corp.",-1|1487990|-1|729580|-1|316793|-1|310568|943357|-1|874441|88941,"ASI Microsystems|ATC Frost Magnetics, Inc.|Aeroflex Incorporated|Alpha Industries|Ampower|Bel Fuse, Inc.|Halo Electronics|International Rectifier Corp.|Knox Semiconductor|MSI Electronics|Microsemi Corporation|Midcom Inc.|National Hybrid|Pulse Engineering|REL Labs|Semtech Corp.|Solid Power Corp.|Unitrode",-1|-1|1487990|-1|354150|729580|-1|316793|-1|354807|310568|943357|-1|874441|-1|88941|-1|101911
CIK1022282_20F_20031125.txt,"ATC Frost Magnetics, Inc.|Aeroflex Incorporated|Bel Fuse, Inc.|EMW|Halo Electronics|International Rectifier Corp.|Knox Semiconductor|Leatherwood|Microsemi Corporation|Midcom Inc.|National Hybrid|Pulse Engineering|S&W|Semtech Corp.|Skyworks Solutions",-1|1487990|729580|-1|-1|316793|-1|-1|310568|943357|-1|874441|1092796|88941|4127,"ATC Frost Magnetics, Inc.|Aeroflex Incorporated|Bel Fuse, Inc.|Canadian Dataplex Ltd.|EMW|Filtran Group|Filtran Inc.|Filtran Ltd.|Halo Electronics|International Rectifier Corp.|Knox Semiconductor|Leatherwood|Microsemi Corporation|Midcom Inc.|National Hybrid|Pulse Engineering|S&W|Semtech Corp.|Skyworks Solutions|TM Systems",-1|1487990|729580|-1|-1|-1|-1|-1|-1|316793|-1|-1|310568|943357|-1|874441|1092796|88941|4127|-1
CIK1022282_20F_20041122.txt,"ATC Frost Magnetics, Inc.|Aeroflex Incorporated|Bel Fuse, Inc.|EMW|Halo Electronics|International Rectifier Corp.|Knox Semiconductor|Leatherwood|Microsemi Corporation|Midcom Inc.|National Hybrid|Pulse Engineering|S&W|Semtech Corp.|Skyworks Solutions",-1|1487990|729580|-1|-1|316793|-1|-1|310568|943357|-1|874441|1092796|88941|4127,"ASI Microsystems|ATC Frost Magnetics, Inc.|Aeroflex Incorporated|Ampower|Bel Fuse, Inc.|EMW|Halo Electronics|International Rectifier Corp.|Knox Semiconductor|Leatherwood|MSI Electronics|Microsemi Corporation|Midcom Inc.|National Hybrid|Pulse Engineering|REL Labs|S&W|Semtech Corp.|Skyworks Solutions|Solid Power Corp.|Unitrode",-1|-1|1487990|354150|729580|-1|-1|316793|-1|-1|354807|310568|943357|-1|874441|-1|1092796|88941|4127|-1|101911
CIK1022282_20F_20051128.txt,"ATC Frost Magnetics, Inc.|Aeroflex Incorporated|Bel Fuse, Inc.|EMW|Halo Electronics|International Rectifier Corp.|Knox Semiconductor|Leatherwood|Microsemi Corporation|Midcom Inc.|National Hybrid|Pulse Engineering|S&W|Semtech Corp.|Skyworks Solutions",-1|1487990|729580|-1|-1|316793|-1|-1|310568|943357|-1|874441|1092796|88941|4127,"ASI Microsystems|ATC Frost Magnetics, Inc.|Aeroflex Incorporated|Ampower|Bel Fuse, Inc.|EMW|Filtran Group|Halo Electronics|International Rectifier Corp.|Knox Semiconductor|Leatherwood|MSI Electronics|Microsemi Corporation|Midcom Inc.|National Hybrid|Pulse Engineering|REL Labs|S&W|Semtech Corp.|Skyworks Solutions|Solid Power Corp.|TM Systems|Unitrode",-1|-1|1487990|354150|729580|-1|-1|-1|316793|-1|-1|354807|310568|943357|-1|874441|-1|1092796|88941|4127|-1|-1|101911
CIK1027454_20F_20020701.txt,,,"BHL Networks Technology Co. Ltd.|Beijing BHL Networks Technology Co. Ltd.|China Internet Technology Co., Ltd.|Great Legend Internet Technology and Service Co., Ltd.",-1|-1|-1|-1
CIK1027454_20F_20040629.txt,,,large global competitors,-1
CIK1027454_20F_20080630.txt,,,AFG|Asahi|EPV|Energy Conversion Devices|Kaneka|Pilkington|Sharp,7668|-1|-1|-1|-1|-1|800840
CIK1027454_20F_20090626.txt,,,AFG|Asahi|Pilkington,7668|-1|-1
CIK1027454_20F_20100630.txt,,,"AFG|AirMedia Group Inc.|Asahi|CSG Holding Co., Ltd.|Focus Media Holding Limited|NSG Group|Pilkington|Suntech Power Holdings|Trina Solar Limited|VisionChina Media Inc.|Xinyi Glass Holding Limited|Yingli Green Energy Holding Company Limited",7668|-1|-1|-1|1330017|-1|-1|1342803|1382158|1415911|-1|1394029
CIK1027454_20F_20110628.txt,,,Suntech Power Holdings|Trina Solar Limited|Yingli Green Energy Holding Company Limited,1342803|1382158|1394029
CIK1027454_20F_20120427.txt,CMNE|Sinofield Group Ltd.,-1|-1,CMNE|CTSPHL Group|China Green Holdings Limited|China Merchants New Energy Group Ltd.|China Merchants New Energy Holdings Ltd.|China Wanhe Investment Limited|GCL-Poly Investment Ltd.|Linsun Renewable Energy Corporation Limited|Sinofield Group Ltd.|Suntech Power Holdings|Trina Solar Limited|Xintang Media Technology (Beijing) Ltd.|Yingli Green Energy Holding Company Limited,-1|-1|-1|-1|-1|-1|-1|-1|-1|1342803|1382158|-1|1394029
CIK1030485_10K_20040409.txt,ST Microelectronics|Samsung|Texas Instruments,-1|-1|97476,ST Microelectronics' Nomadik line|Samsung's S3C chips|Texas Instruments' OMAP product line,-1|-1|-1
CIK1030894_20F_20010522.txt,"Flextronics International|SCI Systems, Inc.|Solectron Corporation",-1|87744|835541,"Avaya Inc.|Bull Electronics Inc.|Celestica North America Inc.|Flextronics International|Flextronics International Ltd.|Fujitsu-ICL Systems Inc.|Groupe Bull|Hewlett-Packard Company|IBM Italia S.p.A.|IBM Semea Servizi Finanziari S.p.A.|International Business Machines, Inc.|Motorola, Inc.|NDB Industrial Ltda.|NEC Corporation|NEC Technologies (UK) Ltd.|Onex Corporation|SCI Systems, Inc.|Signar SRO|Solectron Corporation|VXI Electronics, Inc.",1418100|-1|-1|-1|-1|-1|-1|1645590|-1|-1|51143|68505|-1|72127|-1|937226|87744|-1|835541|-1
CIK1030894_20F_20020503.txt,Flextronics International|Sanmina-SCI Corporation|Solectron Corporation,-1|-1|835541,"Avaya Inc.|Bull Electronics Inc.|Excel Electronics, Inc.|Flextronics International|Groupe Bull|IBM|Lucent Technologies Inc.|Motorola, Inc.|N.K. Techno Co., Ltd.|NDB Industrial Ltda.|NEC Corporation|NEC Technologies (UK) Ltd.|Omni Industries Limited|Primetech Electronics Inc.|Sagem SA|Sanmina-SCI Corporation|Solectron Corporation",1418100|-1|-1|-1|-1|353524|1006240|68505|-1|-1|72127|-1|-1|-1|-1|-1|835541
CIK1030894_20F_20030421.txt,Flextronics International|Sanmina-SCI Corporation|Solectron Corporation,-1|-1|835541,Flextronics International|Lucent Technologies Inc.|NEC Corporation|Omni Industries Limited|Sanmina-SCI Corporation|Solectron Corporation,-1|1006240|72127|-1|-1|835541
CIK1030894_20F_20090324.txt,"Benchmark Electronics Inc.|Flextronics International Ltd.|Hon Hai Precision Industry Co., Ltd.|Jabil Circuit, Inc.|Sanmina-SCI Corporation",863436|-1|-1|-1|-1,"Benchmark Electronics|Benchmark Electronics Inc.|Flextronics International|Flextronics International Ltd.|Hon Hai Precision Industry Co., Ltd.|Jabil Circuit|Jabil Circuit, Inc.|Sanmina-SCI|Sanmina-SCI Corporation",863436|863436|-1|-1|-1|-1|-1|-1|-1
CIK1030894_20F_20100323.txt,"Benchmark Electronics, Inc.|Flextronics International Ltd.|Hon Hai Precision Industry Co., Ltd.|Jabil Circuit, Inc.|Plexus Corp.|Sanmina-SCI Corporation|Tyco Electronics Ltd.",863436|-1|-1|-1|785786|-1|-1,"Benchmark Electronics, Inc.|Flextronics International Ltd.|Hon Hai Precision Industry Co., Ltd.|Jabil Circuit, Inc.|Plexus Corp.|Sanmina-SCI Corp.|Sanmina-SCI Corporation|Tyco Electronics Ltd.",863436|-1|-1|-1|785786|-1|-1|-1
CIK1030894_20F_20140314.txt,"Advanced Micro Devices Inc.|Agilent Technologies Inc.|Applied Materials Inc.|Benchmark Electronics, Inc.|Broadcom Corp.|Celestica Inc.|Corning Inc.|Flextronics International Ltd.|Harris Corp.|Hon Hai Precision Industry Co., Ltd.|Jabil Circuit, Inc.|Micron Technology Inc.|Molex Inc.|NCR Corp.|NVIDIA Corp.|NetApp, Inc.|Plexus Corp.|SanDisk Corp.|Sanmina-SCI Corporation|TE Connectivity Ltd.|Texas Instruments Inc.|Western Digital Corp.",2488|1090872|6951|863436|1730168|1030894|24741|-1|1094238|-1|-1|723125|67472|70866|1045810|1002047|785786|1000180|-1|1385157|97476|106040,"Advanced Micro Devices Inc.|Agilent Technologies Inc.|Applied Materials Inc.|Benchmark Electronics, Inc.|Broadcom Corp.|Corning Inc.|Flextronics International Ltd.|Harris Corp.|Hon Hai Precision Industry Co., Ltd.|Jabil Circuit, Inc.|Lexmark International Inc.|Micron Technology Inc.|NCR Corp.|NVIDIA Corp.|NetApp, Inc.|Plexus Corp.|Sanmina-SCI Company|Sanmina-SCI Corporation|TE Connectivity Ltd.|Texas Instruments Inc.|Western Digital Corp.",2488|1090872|6951|863436|1730168|24741|-1|1094238|-1|-1|-1|723125|70866|1045810|1002047|785786|-1|-1|1385157|97476|106040
CIK1030894_20F_20150313.txt,"Advanced Micro Devices Inc.|Agilent Technologies Inc.|Applied Materials Inc.|Benchmark Electronics, Inc.|Broadcom Corp.|Celestica Inc.|Corning Inc.|Flextronics International Ltd.|Freescale Semiconductor, Ltd.|Harris Corp.|Hon Hai Precision Industry Co., Ltd.|Jabil Circuit, Inc.|Juniper Networks, Inc.|Lam Research Corporation|Lexmark International Inc.|Micron Technology Inc.|NCR Corp.|NVIDIA Corp.|NetApp, Inc.|Plexus Corp.|Sanmina Corporation|Texas Instruments Inc.|Western Digital Corp.",2488|1090872|6951|863436|1730168|1030894|24741|-1|1272547|1094238|-1|-1|1043604|707549|-1|723125|70866|1045810|1002047|785786|897723|97476|106040,"Advanced Micro Devices Inc.|Agilent Technologies Inc.|Applied Materials Inc.|Benchmark Electronics, Inc.|Broadcom Corp.|Corning Inc.|D&H|Flextronics International Ltd.|Freescale Semiconductor|Harris Corp.|Hon Hai Precision Industry Co., Ltd.|Jabil Circuit, Inc.|Juniper Networks, Inc.|Lam Research|Lexmark International Inc.|Micron Technology Inc.|Molex|NCR Corp.|NVIDIA Corp.|NetApp, Inc.|Plexus Corp.|SanDisk Corp.|Sanmina Corporation|TE Connectivity|Texas Instruments Inc.|Western Digital Corp.",2488|1090872|6951|863436|1730168|24741|-1|-1|1272547|1094238|-1|-1|1043604|707549|-1|723125|67472|70866|1045810|1002047|785786|1000180|897723|1385157|97476|106040
CIK1030894_20F_20160307.txt,"Benchmark Electronics, Inc.|Flextronics International Ltd.|Hon Hai Precision Industry Co., Ltd.|Jabil Circuit, Inc.|Plexus Corp.|Sanmina Corporation",863436|-1|-1|-1|785786|897723,"Advanced Micro Devices Inc.|Agilent Technologies Inc.|Applied Materials Inc.|Benchmark Electronics, Inc.|Broadcom Corp.|Corning Inc.|Flextronics International Ltd.|Freescale Semiconductor, Ltd.|Harris Corp.|Hon Hai Precision Industry Co., Ltd.|Jabil Circuit, Inc.|Juniper Networks, Inc.|Lam Research Corporation|Lexmark International Inc.|Micron Technology Inc.|NCR Corp.|NVIDIA Corp.|NetApp, Inc.|Plexus Corp.|Sanmina Corporation|Sun Edison, Inc.|Texas Instruments, Inc.",2488|1090872|6951|863436|1730168|24741|-1|1272547|1094238|-1|-1|1043604|707549|-1|723125|70866|1045810|1002047|785786|897723|-1|97476
CIK1030894_20F_20170313.txt,"Benchmark Electronics, Inc.|Flex Ltd.|Hon Hai Precision Industry Co., Ltd.|Jabil Circuit, Inc.|Plexus Corp.|Sanmina Corporation",863436|866374|-1|-1|785786|897723,"ARRIS International|Amphenol Corporation|Benchmark Electronics, Inc.|Flex Ltd.|Hon Hai Precision Industry Co., Ltd.|Jabil Circuit, Inc.|Level 3 Communications|Motorola Solutions|Plexus Corp.|Sanmina Corporation",1645494|820313|863436|866374|-1|-1|794323|68505|785786|897723
CIK1033767_20F_20050629.txt,Chartered Semiconductor Manufacturing Ltd|IBM|Semiconductor Manufacturing International (Shanghai) Corporation|Taiwan Semiconductor Manufacturing Company Limited|Toshiba Corporation,1095270|353524|1267482|1046179|98573,1st Silicon (Malaysia) Sdn. Bhd.|Chartered Semiconductor Manufacturing Ltd.|DongbuAnam Semiconductor|Grace Semiconductor Manufacturing Corp.|IBM|Semiconductor Manufacturing International (Shanghai) Corporation|Silterra Malaysia Sdn. Bhd.|Taiwan Semiconductor Manufacturing Company Limited|Toshiba Corporation,-1|1095270|-1|-1|353524|1267482|-1|1046179|98573
CIK1033767_20F_20060626.txt,Chartered Semiconductor Manufacturing Ltd.|Semiconductor Manufacturing International (Shanghai) Corporation|Taiwan Semiconductor Manufacturing Company Limited,1095270|1267482|1046179,Chartered Semiconductor Manufacturing Ltd.|DongbuAnam Semiconductor|Grace Semiconductor Manufacturing Corp.|IBM|Samsung|Semiconductor Manufacturing International (Shanghai) Corporation|Silterra Malaysia Sdn. Bhd.|Taiwan Semiconductor Manufacturing Company Limited|Toshiba Corporation|X-FAB Semiconductors Foundries AG,1095270|-1|-1|353524|-1|1267482|-1|1046179|98573|-1
CIK1033767_20F_20070509.txt,Chartered Semiconductor Manufacturing Ltd.|Semiconductor Manufacturing International (Shanghai) Corporation|Taiwan Semiconductor Manufacturing Company Limited,1095270|1267482|1046179,Chartered Semiconductor Manufacturing Ltd.|DongbuAnam Semiconductor|Grace Semiconductor Manufacturing Corp.|IBM|Samsung|Semiconductor Manufacturing International (Shanghai) Corporation|Silterra Malaysia Sdn. Bhd.|Taiwan Semiconductor Manufacturing Company Limited|Toshiba Corporation|X-FAB Semiconductors Foundries AG,1095270|-1|-1|353524|-1|1267482|-1|1046179|98573|-1
